Date,Open,High,Low,Close,Volume
2012-07-11,68.008,68.208,67.559,67.88600000000001,205004
2012-07-10,68.867,68.867,67.84,68.087,323631
2012-07-09,69.499,69.631,69.12100000000001,69.622,180730
2012-07-06,70.27199999999999,70.53399999999999,69.94800000000001,70.324,184855
2012-07-05,70.711,70.88600000000001,70.438,70.745,267970
2012-07-03,70.727,71.184,70.665,70.972,199004
2012-07-02,70.501,70.508,69.84899999999999,70.359,308384
2012-06-29,70.442,70.637,70.036,70.619,908194
2012-06-28,68.112,68.543,67.778,68.48,389065
2012-06-27,66.911,67.033,66.778,66.937,287726
2012-06-26,67.077,67.122,66.559,66.953,587041
2012-06-25,67.122,67.182,66.498,66.76899999999999,301674
2012-06-22,67.559,67.568,67.033,67.392,215036
2012-06-21,68.289,68.42,66.867,66.919,341556
2012-06-20,67.737,67.955,67.34,67.9,309023
2012-06-19,67.321,67.788,67.182,67.471,244898
2012-06-18,67.156,67.727,67.128,67.438,464709
2012-06-15,66.699,67.199,66.612,67.128,203876
2012-06-14,66.541,66.831,66.235,66.717,254360
2012-06-13,67.06,67.307,66.646,66.814,295809
2012-06-12,66.867,67.19,66.471,67.122,160559
2012-06-11,67.377,67.419,66.313,66.331,321483
2012-06-08,66.708,67.209,66.392,67.138,309143
2012-06-07,68.025,68.138,67.289,67.419,256904
2012-06-06,66.84,67.471,66.691,67.455,380907
2012-06-05,65.428,66.007,65.322,65.821,281999
2012-06-04,65.578,65.593,64.848,65.48,665899
2012-06-01,66.559,66.831,65.593,65.648,655122
2012-05-31,67.471,67.778,67.068,67.471,335926
2012-05-30,67.182,67.464,66.937,66.991,557940
2012-05-29,67.648,68.138,67.307,67.612,495733
2012-05-25,67.587,67.691,67.22800000000001,67.392,227444
2012-05-24,67.788,67.999,67.34,67.745,234125
2012-05-23,67.727,67.816,66.929,67.788,274484
2012-05-22,67.938,68.38600000000001,67.438,67.76,321384
2012-05-21,66.49,67.384,66.461,67.307,650725
2012-05-18,67.438,67.577,66.577,66.744,416928
2012-05-17,68.025,68.289,67.691,67.752,832568
2012-05-16,67.92,68.183,67.236,67.321,641657
2012-05-15,69.25399999999999,69.27,68.577,68.71,489906
2012-05-14,70.193,70.376,69.84,69.938,439474
2012-05-11,71.115,71.60600000000001,70.77199999999999,70.824,511554
2012-05-10,70.429,70.53399999999999,69.919,69.964,544806
2012-05-09,69.48100000000001,71.069,69.209,70.684,901723
2012-05-08,68.53399999999999,68.70100000000001,67.92,68.596,498811
2012-05-07,68.657,69.193,68.498,69.051,287559
2012-05-04,69.12100000000001,69.175,68.789,68.999,678504
2012-05-03,70.035,70.05199999999999,69.48100000000001,69.517,443861
2012-05-02,69.84899999999999,70.279,69.622,70.069,361751
2012-05-01,69.798,70.692,69.798,70.333,621892
2012-04-30,72.0,72.0,71.405,71.763,406781
2012-04-27,72.028,72.38600000000001,71.843,72.212,308219
2012-04-26,71.027,71.967,71.027,71.807,227793
2012-04-25,71.069,71.429,70.972,71.396,376869
2012-04-24,70.88600000000001,71.148,70.613,70.842,404436
2012-04-23,69.692,69.798,69.245,69.7,723028
2012-04-20,71.096,71.237,70.64,70.675,707521
2012-04-19,72.36,72.60600000000001,71.65899999999999,71.77199999999999,471188
2012-04-18,71.351,71.816,71.263,71.56,451516
2012-04-17,71.17699999999999,71.92,71.027,71.46600000000001,386219
2012-04-16,71.781,71.82600000000001,71.115,71.288,305037
2012-04-13,71.851,71.867,71.138,71.447,510762
2012-04-12,72.104,72.93,71.975,72.842,377358
2012-04-11,72.325,72.47399999999999,71.74600000000001,72.404,546563
2012-04-10,71.92,72.325,70.808,71.027,849312
2012-04-09,71.61399999999999,71.982,71.429,71.692,420310
2012-04-05,73.107,73.615,73.027,73.562,295082
2012-04-04,73.51,73.579,72.807,73.36,714423
2012-04-03,76.044,76.141,75.238,75.65899999999999,498389
2012-04-02,75.168,76.325,75.142,76.072,632213
2012-03-30,76.453,76.47800000000001,75.94,76.187,308090
2012-03-29,75.29,75.616,74.975,75.518,428415
2012-03-28,76.431,76.46600000000001,75.65,76.081,833534
2012-03-27,75.344,75.46600000000001,74.94,75.149,555572
2012-03-26,73.79,74.23100000000001,73.536,74.017,637024
2012-03-23,73.15,73.5,72.807,73.5,498528
2012-03-22,73.686,74.342,73.67699999999999,74.09,589026
2012-03-21,73.77199999999999,73.913,73.52600000000001,73.67699999999999,323051
2012-03-20,74.08,74.46600000000001,73.79899999999999,74.291,346123
2012-03-19,74.764,74.844,74.404,74.8,360138
2012-03-16,75.22,75.335,74.88600000000001,74.94,419575
2012-03-15,74.67699999999999,74.965,74.404,74.88600000000001,673765
2012-03-14,73.765,73.885,73.107,73.307,392801
2012-03-13,72.921,73.70100000000001,72.913,73.686,350963
2012-03-12,72.904,72.991,72.491,72.641,309210
2012-03-09,73.22800000000001,73.658,73.132,73.545,573182
2012-03-08,72.193,72.44,72.008,72.41199999999999,517745
2012-03-07,70.55199999999999,70.911,70.438,70.832,274523
2012-03-06,70.472,70.482,69.938,70.333,697012
2012-03-05,71.41199999999999,71.47399999999999,70.982,71.288,597447
2012-03-02,71.298,71.597,70.929,71.579,953290
2012-03-01,72.44800000000001,73.167,72.404,72.896,622417
2012-02-29,73.387,73.649,72.55199999999999,72.579,575890
2012-02-28,73.852,74.422,73.79899999999999,74.282,420044
2012-02-27,72.825,73.579,72.631,73.36,441885
2012-02-24,73.895,74.5,73.895,74.185,646766
2012-02-23,73.607,73.807,73.15,73.77199999999999,411020
2012-02-22,73.695,74.02600000000001,73.649,73.983,568495
2012-02-21,72.975,73.265,72.712,73.027,437414
2012-02-17,73.491,73.536,72.938,73.15,348161
2012-02-16,72.887,73.46600000000001,72.692,73.405,1826463
2012-02-15,72.702,72.913,72.291,72.44800000000001,1088099
2012-02-14,70.087,70.20100000000001,69.824,70.20100000000001,653749
2012-02-13,69.149,69.464,69.131,69.245,430502
2012-02-10,69.27,69.358,68.586,68.789,806504
2012-02-09,71.376,71.517,70.736,70.972,800504
2012-02-08,71.131,71.21,70.763,71.123,1195776
2012-02-07,69.74600000000001,70.20100000000001,69.325,69.859,1189141
2012-02-06,68.095,68.516,67.92,68.192,755422
2012-02-03,67.095,67.368,66.929,67.104,571263
2012-02-02,66.76100000000001,67.025,66.612,66.892,588365
2012-02-01,65.778,66.209,65.736,65.98899999999999,572429
2012-01-31,64.69800000000001,64.937,64.22800000000001,64.477,356855
2012-01-30,63.998000000000005,64.34899999999999,63.593,64.156,299739
2012-01-27,64.84100000000001,65.12,64.411,64.559,486497
2012-01-26,65.611,65.709,65.28,65.453,955301
2012-01-25,64.242,65.28,63.952,65.12899999999999,1313390
2012-01-24,63.163000000000004,63.531000000000006,62.743,63.471000000000004,725045
2012-01-23,62.505,62.821999999999996,62.303999999999995,62.435,731423
2012-01-20,61.777,62.672,61.69,62.653,802281
2012-01-19,60.19,60.803000000000004,60.162,60.626999999999995,1064707
2012-01-18,59.303000000000004,59.696000000000005,59.031000000000006,59.538999999999994,1033024
2012-01-17,59.53,59.69,59.32899999999999,59.355,521276
2012-01-13,59.733000000000004,60.067,59.67100000000001,59.9,254288
2012-01-12,59.733000000000004,59.943000000000005,59.566,59.794,584973
2012-01-11,59.785,60.268,59.548,60.196999999999996,293899
2012-01-10,60.119,60.468999999999994,60.058,60.25899999999999,402041
2012-01-09,60.137,60.293,59.864,60.041000000000004,343725
2012-01-06,60.128,60.196999999999996,59.864,60.119,241490
2012-01-05,60.11,60.4,59.996,60.215,391593
2012-01-04,59.918,60.268,59.733000000000004,60.049,571542
2012-01-03,59.136,59.583,59.065,59.477,429733
2011-12-30,57.794,58.288000000000004,57.66,58.033,425175
2011-12-29,56.678999999999995,57.303000000000004,56.63399999999999,57.266000000000005,399882
2011-12-28,56.872,56.995,56.20399999999999,56.381,439900
2011-12-27,56.688,56.775,56.39,56.477,279229
2011-12-23,56.978,57.038000000000004,56.652,56.995,320173
2011-12-22,56.458999999999996,56.793,56.214,56.6,460294
2011-12-21,56.328,56.485,56.02,56.381,350992
2011-12-20,56.67,56.67,56.108000000000004,56.59,426974
2011-12-19,56.117,56.415,55.52,55.555,404046
2011-12-16,56.24,56.407,55.722,55.898,686517
2011-12-15,57.503,57.706,57.224,57.363,368896
2011-12-14,57.308,57.582,56.949,57.233999999999995,625952
2011-12-13,58.47,58.793,57.266000000000005,57.6,657919
2011-12-12,58.916000000000004,58.916000000000004,58.048,58.347,506793
2011-12-09,58.339,60.232,58.32899999999999,59.846000000000004,839188
2011-12-08,59.705,59.821000000000005,58.793,58.907,470507
2011-12-07,59.766999999999996,60.251000000000005,59.293,60.067,765060
2011-12-06,59.023,59.276,58.645,58.89,676727
2011-12-05,59.696000000000005,59.828,59.303000000000004,59.714,1032101
2011-12-02,58.512,58.67100000000001,58.013000000000005,58.11,525536
2011-12-01,57.538000000000004,58.092,57.478,57.67,512645
2011-11-30,57.574,58.25,57.45,57.836999999999996,950869
2011-11-29,56.582,56.81100000000001,56.24,56.503,578441
2011-11-28,56.301,56.52,56.074,56.31100000000001,707040
2011-11-25,54.538000000000004,55.215,54.353,54.501999999999995,439834
2011-11-23,53.923,53.923,52.976000000000006,52.992,736032
2011-11-22,53.888000000000005,54.678000000000004,53.888000000000005,54.353,588140
2011-11-21,54.195,54.353,53.527,53.696000000000005,853869
2011-11-18,56.188,56.31100000000001,55.66,55.775,591797
2011-11-17,56.626999999999995,56.846000000000004,56.055,56.451,843379
2011-11-16,56.56399999999999,56.56399999999999,55.678000000000004,55.758,630142
2011-11-15,56.161,56.353,55.81,56.108000000000004,428983
2011-11-14,56.361999999999995,56.652,56.20399999999999,56.433,574830
2011-11-11,55.985,56.336000000000006,55.87,56.266000000000005,717678
2011-11-10,56.723,56.802,56.20399999999999,56.555,436386
2011-11-09,56.353,56.661,55.985,56.169,910755
2011-11-08,55.748000000000005,56.863,55.748000000000005,56.696000000000005,872387
2011-11-07,57.091,57.468999999999994,56.925,57.458999999999996,378116
2011-11-04,57.177,57.38,56.863,57.196000000000005,413710
2011-11-03,57.266000000000005,57.468999999999994,56.608999999999995,57.38,780728
2011-11-02,56.925,57.56399999999999,56.775,56.898,940683
2011-11-01,57.478,57.898,57.163000000000004,57.266000000000005,982300
2011-10-31,58.968,59.108000000000004,58.531000000000006,58.538999999999994,800379
2011-10-28,60.592,61.26,60.486999999999995,61.126999999999995,658284
2011-10-27,59.961000000000006,61.216,59.933,60.776,880751
2011-10-26,58.952,58.952,58.31100000000001,58.696999999999996,721676
2011-10-25,58.61,58.952,58.048,58.196999999999996,590682
2011-10-24,59.118,59.9,59.118,59.696000000000005,421052
2011-10-21,58.968,59.46,58.81100000000001,59.32899999999999,498381
2011-10-20,58.802,58.943000000000005,58.056000000000004,58.61,757703
2011-10-19,59.468999999999994,59.558,58.828,59.092,396628
2011-10-18,59.145,60.302,58.777,59.776,426552
2011-10-17,59.276,59.628,58.968,59.074,365341
2011-10-14,59.092,59.346000000000004,58.854,59.198,480588
2011-10-13,59.258,59.513999999999996,58.925,59.407,578879
2011-10-12,59.425,59.951,59.092,59.496,570736
2011-10-11,59.153,59.417,58.81100000000001,59.065,414120
2011-10-10,58.968,59.75,58.882,59.67100000000001,388929
2011-10-07,58.925,58.968,57.986000000000004,58.031000000000006,663866
2011-10-06,58.31100000000001,59.074,58.153,58.968,483282
2011-10-05,57.722,58.766999999999996,57.336999999999996,58.522,644049
2011-10-04,58.101000000000006,58.976000000000006,57.303000000000004,58.976000000000006,925518
2011-10-03,59.864,60.626999999999995,58.522,58.766999999999996,623757
2011-09-30,60.496,60.873000000000005,59.89,59.9,673823
2011-09-29,61.882,62.223,60.619,61.61,427857
2011-09-28,61.153,61.84,60.556999999999995,60.672,537169
2011-09-27,61.233000000000004,61.347,60.071999999999996,60.372,699362
2011-09-26,59.996,60.372,59.293,60.347,650760
2011-09-23,58.961999999999996,59.583,58.653999999999996,59.538999999999994,402984
2011-09-22,59.145,59.69,58.213,58.766999999999996,650927
2011-09-21,61.523,61.699,59.846000000000004,59.933,471768
2011-09-20,62.083999999999996,62.621,61.699,61.802,704874
2011-09-19,61.303999999999995,62.312,60.909,62.162,543170
2011-09-16,62.733000000000004,62.786,61.793,62.138000000000005,319406
2011-09-15,61.882,62.513999999999996,61.556999999999995,62.488,481534
2011-09-14,60.943999999999996,61.619,60.181000000000004,61.049,447976
2011-09-13,60.232,60.672,59.988,60.592,485378
2011-09-12,59.145,59.881,58.838,59.821000000000005,611599
2011-09-09,60.031000000000006,60.223,59.284,59.496,565769
2011-09-08,61.074,61.548,60.61,60.873000000000005,560639
2011-09-07,61.022,61.417,60.794,61.295,822926
2011-09-06,59.53,60.092,59.346000000000004,59.908,1090562
2011-09-02,61.523,61.619,60.574,60.846000000000004,593298
2011-09-01,62.83,63.331,62.355,62.453,538537
2011-08-31,62.856,63.356,62.559,63.041000000000004,831704
2011-08-30,62.215,62.576,61.831,62.251000000000005,888692
2011-08-29,62.611000000000004,63.498000000000005,62.488,63.269,828681
2011-08-26,62.531000000000006,63.418,61.943000000000005,62.873000000000005,473284
2011-08-25,63.54,63.867,62.251000000000005,62.54,525734
2011-08-24,62.47,63.347,62.453,63.251999999999995,788838
2011-08-23,62.856,63.952,62.398999999999994,63.952,503843
2011-08-22,62.794,62.883,61.47,61.901,1066512
2011-08-19,62.93600000000001,63.568000000000005,61.716,62.038999999999994,1769330
2011-08-18,63.593,63.593,62.215,62.803000000000004,997118
2011-08-17,65.866,66.078,65.27,65.532,256209
2011-08-16,66.017,66.699,65.578,66.181,287994
2011-08-15,66.13,66.867,66.041,66.797,231177
2011-08-12,65.34,65.84899999999999,65.023,65.28699999999999,732523
2011-08-11,64.542,66.637,64.067,65.937,660397
2011-08-10,66.19,66.19,64.295,64.435,842596
2011-08-09,67.077,67.816,64.795,67.752,1467679
2011-08-08,66.902,67.831,64.156,64.691,1358794
2011-08-05,68.446,68.795,66.26100000000001,67.946,1391380
2011-08-04,69.025,69.358,67.91,67.929,1315024
2011-08-03,71.08800000000001,71.429,70.05199999999999,71.307,689093
2011-08-02,71.429,72.455,71.115,71.333,807970
2011-08-01,72.036,72.141,71.219,71.755,548574
2011-07-29,71.227,72.062,71.10600000000001,71.887,417828
2011-07-28,71.938,72.333,71.343,71.456,561875
2011-07-27,73.036,73.175,72.0,72.104,475069
2011-07-26,73.904,74.08,73.536,73.79899999999999,392236
2011-07-25,73.71,74.20100000000001,73.71,73.825,259845
2011-07-22,74.783,74.94,74.342,74.598,233155
2011-07-21,74.017,75.01899999999999,73.97399999999999,75.001,698349
2011-07-20,74.01,74.062,73.44800000000001,74.002,281120
2011-07-19,73.47399999999999,74.333,73.47399999999999,73.923,505258
2011-07-18,73.265,73.369,72.791,73.15,950489
2011-07-15,73.825,74.193,73.22,73.579,531750
2011-07-14,74.342,74.721,73.632,73.956,482031
2011-07-13,74.115,74.8,74.036,74.308,544104
2011-07-12,73.343,73.931,73.307,73.395,524553
2011-07-11,73.43,73.641,73.142,73.44800000000001,574458
2011-07-08,74.002,74.282,73.439,74.062,539650
2011-07-07,74.15100000000001,74.5,73.885,74.27199999999999,479926
2011-07-06,73.913,74.017,73.51,73.946,377110
2011-07-05,73.265,73.491,73.036,73.36,333984
2011-07-01,72.343,73.27199999999999,72.343,73.22800000000001,711741
2011-06-30,71.72,72.51899999999999,71.684,72.325,606967
2011-06-29,71.158,71.65899999999999,70.702,71.545,491190
2011-06-28,70.043,70.42,69.99,70.27199999999999,275475
2011-06-27,69.91199999999999,70.25399999999999,69.737,69.972,710087
2011-06-24,71.508,71.668,71.227,71.333,380884
2011-06-23,70.097,70.999,70.069,70.921,648180
2011-06-22,70.657,71.438,70.657,70.816,460428
2011-06-21,70.465,70.982,70.306,70.868,459470
2011-06-20,69.631,70.376,69.55199999999999,70.316,524839
2011-06-17,69.859,70.113,69.64699999999999,69.77,427680
2011-06-16,69.535,69.982,69.348,69.737,661130
2011-06-15,70.113,70.491,69.569,69.74600000000001,627445
2011-06-14,70.27199999999999,70.78,70.236,70.587,528994
2011-06-13,70.385,70.429,69.676,69.957,952818
2011-06-10,71.351,71.359,70.745,70.789,1139684
2011-06-09,71.58800000000001,72.079,71.438,71.887,351786
2011-06-08,71.904,72.333,71.579,71.736,847395
2011-06-07,71.692,71.867,71.447,71.579,866993
2011-06-06,70.333,70.508,69.964,70.131,507204
2011-06-03,70.501,71.078,70.324,70.65,740847
2011-06-02,71.192,71.367,70.727,70.999,467045
2011-06-01,72.579,72.702,71.396,71.517,810376
2011-05-31,73.175,73.24600000000001,72.692,73.087,743850
2011-05-27,72.028,72.227,71.89699999999999,72.184,332594
2011-05-26,71.967,72.291,71.702,72.141,636566
2011-05-25,70.868,72.08800000000001,70.736,71.755,781740
2011-05-24,70.113,70.482,69.929,70.105,1056526
2011-05-23,69.578,70.069,69.472,69.798,566616
2011-05-20,70.42,70.482,69.938,70.167,607088
2011-05-19,71.096,71.227,70.395,70.816,773659
2011-05-18,71.27199999999999,71.498,71.08800000000001,71.421,447588
2011-05-17,71.263,71.57,70.965,71.405,757846
2011-05-16,72.737,72.825,71.975,72.141,603733
2011-05-13,73.615,73.71,72.983,73.167,1219249
2011-05-12,72.685,73.44800000000001,72.351,73.387,1891657
2011-05-11,71.078,71.622,70.604,71.483,1100924
2011-05-10,70.75399999999999,71.123,70.64,71.096,816632
2011-05-09,69.378,69.666,68.99,69.64,552524
2011-05-06,70.113,70.193,69.042,69.41,683108
2011-05-05,69.972,70.342,69.535,69.816,783736
2011-05-04,70.017,70.376,69.798,69.99,519393
2011-05-03,70.491,70.52600000000001,69.499,69.929,729452
2011-05-02,70.816,70.877,70.193,70.342,788756
2011-04-29,69.84899999999999,70.368,69.832,69.919,636075
2011-04-28,69.227,69.902,69.018,69.763,574182
2011-04-27,68.525,68.824,68.138,68.70100000000001,814277
2011-04-26,69.12100000000001,69.14,68.62100000000001,69.025,885086
2011-04-25,69.569,69.788,69.227,69.77,1067088
2011-04-21,68.376,68.718,68.158,68.27,543455
2011-04-20,67.816,67.946,67.498,67.798,599245
2011-04-19,66.953,67.05199999999999,66.559,66.797,1070429
2011-04-18,67.55,67.88600000000001,67.429,67.788,940656
2011-04-15,68.208,68.525,67.98,68.13,585403
2011-04-14,68.376,68.525,67.84899999999999,68.34100000000001,813263
2011-04-13,68.745,68.789,68.095,68.429,825134
2011-04-12,67.26,68.06,67.244,67.745,1183782
2011-04-11,67.577,67.666,66.919,67.128,1206489
2011-04-08,68.938,69.009,68.166,68.34100000000001,1354285
2011-04-07,68.297,68.322,66.646,67.752,1870920
2011-04-06,67.657,68.331,67.498,67.877,2233094
2011-04-05,68.016,68.735,67.76,68.12100000000001,2361338
2011-04-04,70.167,70.385,69.685,69.74600000000001,1095766
2011-04-01,70.684,71.078,70.02600000000001,70.65,848159
2011-03-31,70.859,70.877,70.376,70.42,607162
2011-03-30,70.623,71.536,70.429,71.043,964402
2011-03-29,69.89399999999999,70.263,69.692,69.94800000000001,1295939
2011-03-28,70.94800000000001,71.281,70.64,70.684,810262
2011-03-25,71.078,71.158,70.657,70.868,1148210
2011-03-24,70.446,71.77199999999999,70.376,71.24600000000001,1720970
2011-03-23,71.833,72.589,71.035,72.079,1068197
2011-03-22,72.816,73.036,72.41199999999999,72.835,1389114
2011-03-21,72.781,73.956,72.333,73.491,1947399
2011-03-18,70.113,71.58800000000001,70.017,71.57,1670518
2011-03-17,72.184,72.562,71.288,72.008,1743379
2011-03-16,72.05199999999999,72.641,69.41,70.562,3399592
2011-03-15,67.999,72.008,67.88600000000001,71.421,5839034
2011-03-14,70.711,71.929,70.403,71.72,4160307
2011-03-11,74.852,75.546,74.378,75.15899999999999,2043485
2011-03-10,77.378,77.65100000000001,76.65,76.801,669952
2011-03-09,78.616,78.976,78.414,78.572,519328
2011-03-08,78.687,79.267,78.196,78.969,486200
2011-03-07,79.37100000000001,79.485,77.984,78.116,659736
2011-03-04,80.389,80.59899999999999,79.153,79.846,502201
2011-03-03,80.42399999999999,80.906,80.293,80.89699999999999,616880
2011-03-02,80.64399999999999,80.872,79.95,80.32,733054
2011-03-01,82.24,82.398,81.215,81.469,1131652
2011-02-28,81.978,82.074,81.494,81.87100000000001,869964
2011-02-25,80.38,80.581,79.907,80.51,636915
2011-02-24,77.66,79.574,77.66,79.064,1185502
2011-02-23,79.215,79.688,78.178,79.126,1137250
2011-02-22,79.898,80.64399999999999,79.28399999999999,79.581,1166762
2011-02-18,81.95,82.039,81.617,81.786,383537
2011-02-16,81.758,82.258,81.661,82.206,509778
2011-02-15,81.696,82.04700000000001,81.31,81.583,770843
2011-02-14,81.266,81.583,81.038,81.44,1208545
2011-02-11,78.02,79.153,78.02,79.02,942648
2011-02-10,79.267,79.836,77.705,77.94,2400426
2011-02-09,78.23,78.652,77.42399999999999,78.652,1481437
2011-02-08,76.265,78.37100000000001,76.265,77.72,3344760
2011-02-07,74.352,74.8,74.324,74.702,373613
2011-02-04,74.282,74.37,73.738,74.37,454955
2011-02-03,74.097,74.37,73.51,74.308,439707
2011-02-02,74.598,74.685,74.20100000000001,74.59,1084042
2011-02-01,72.491,73.167,72.255,73.087,660244
2011-01-31,72.132,72.431,71.536,72.11399999999999,739113
2011-01-28,72.306,72.44,71.21,71.396,833580
2011-01-27,72.851,73.545,72.835,73.29899999999999,543263
2011-01-26,72.291,72.702,72.0,72.212,1011652
2011-01-25,73.203,73.695,73.071,73.587,348686
2011-01-24,72.104,73.421,72.104,73.27199999999999,445427
2011-01-21,71.797,72.245,71.622,71.967,622644
2011-01-20,73.24600000000001,73.378,72.41199999999999,73.15,882370
2011-01-19,74.58,74.615,73.457,73.71,654239
2011-01-18,74.861,75.01899999999999,74.475,74.74600000000001,455542
2011-01-14,75.089,75.555,74.965,75.431,541723
2011-01-13,74.922,75.186,74.59,74.931,1029862
2011-01-12,73.861,74.27199999999999,73.491,74.097,673913
2011-01-11,73.087,73.167,72.72,73.167,442481
2011-01-10,72.315,72.631,72.0,72.631,474675
2011-01-07,72.501,72.791,72.08800000000001,72.36,696902
2011-01-06,71.138,71.857,70.972,71.551,1223995
2011-01-05,69.859,70.53399999999999,69.061,70.376,595275
2011-01-04,69.61399999999999,70.078,69.419,70.078,494129
2011-01-03,69.33800000000001,69.982,69.33800000000001,69.7,452457
2010-12-31,68.683,69.2,68.569,68.999,264503
2010-12-30,69.245,69.402,68.498,68.753,286939
2010-12-29,69.27,69.428,69.104,69.41,334248
2010-12-28,68.928,68.928,68.508,68.665,280056
2010-12-27,67.972,68.446,67.929,68.358,261488
2010-12-23,68.446,68.49,67.96300000000001,68.148,227076
2010-12-22,68.05,68.34899999999999,68.05,68.173,221672
2010-12-21,68.008,68.56,67.82300000000001,68.455,432664
2010-12-20,68.025,68.13,67.675,67.77,345138
2010-12-17,67.955,68.22800000000001,67.788,67.98899999999999,302769
2010-12-16,68.446,68.824,68.158,68.71,217908
2010-12-15,68.718,69.033,68.40100000000001,68.569,372016
2010-12-14,68.53399999999999,68.867,68.331,68.48,379128
2010-12-13,68.306,68.64699999999999,68.016,68.429,464162
2010-12-10,67.709,67.999,67.429,67.798,427035
2010-12-09,68.771,68.771,68.104,68.42,402989
2010-12-08,68.858,69.14,68.245,68.762,414439
2010-12-07,69.596,69.709,68.928,69.033,592591
2010-12-06,69.325,69.586,69.156,69.44800000000001,326353
2010-12-03,68.893,69.543,68.815,69.368,714017
2010-12-02,68.762,69.737,68.745,69.33800000000001,666828
2010-12-01,69.378,70.035,69.33800000000001,69.832,1333456
2010-11-30,67.527,68.437,67.182,68.173,629486
2010-11-29,68.236,68.781,67.597,68.665,615622
2010-11-26,68.525,68.85,68.498,68.762,337113
2010-11-24,68.858,69.297,68.665,69.263,745263
2010-11-23,67.929,68.762,67.638,67.946,714571
2010-11-22,68.762,69.033,68.26,68.858,737309
2010-11-19,68.48,68.858,67.972,68.858,1031433
2010-11-18,67.88600000000001,68.016,67.419,67.82300000000001,1130735
2010-11-17,66.551,66.84899999999999,66.322,66.559,761621
2010-11-16,66.367,66.392,65.593,65.75,952810
2010-11-15,66.929,67.015,66.392,66.392,708965
2010-11-12,66.288,67.042,66.059,66.26100000000001,1190963
2010-11-11,66.041,66.12,65.68,66.033,782339
2010-11-10,65.139,66.087,64.936,65.812,1490252
2010-11-09,64.945,65.252,63.858000000000004,64.148,1003749
2010-11-08,64.585,64.779,64.156,64.708,1027152
2010-11-05,64.78699999999999,64.866,63.489,63.742,789470
2010-11-04,63.137,63.9,62.848,63.821000000000005,2142367
2010-11-03,61.628,62.049,61.206,62.049,502650
2010-11-02,61.731,62.083999999999996,61.601000000000006,61.628,609478
2010-11-01,61.513999999999996,61.513999999999996,60.836999999999996,61.102,792954
2010-10-29,62.153999999999996,62.33,61.979,62.146,248670
2010-10-28,62.269,62.47,61.882,62.418,608801
2010-10-27,62.338,62.637,61.68,62.223,1533689
2010-10-26,62.261,62.418,61.934,62.19,413453
2010-10-25,62.918,63.163000000000004,62.391999999999996,62.621,513838
2010-10-22,62.891999999999996,63.295,62.708,62.918,376453
2010-10-21,62.708,63.155,62.505,62.848,501462
2010-10-20,62.383,62.986999999999995,62.383,62.908,697697
2010-10-19,62.83,63.181000000000004,62.33,62.611000000000004,607792
2010-10-18,63.19,63.76,63.181000000000004,63.69,401337
2010-10-15,62.83,63.199,62.355,62.751999999999995,1082448
2010-10-14,62.873000000000005,63.55,62.55,63.505,1223256
2010-10-13,61.47,62.068000000000005,61.364,61.69,550508
2010-10-12,61.409,61.68,61.119,61.47,545704
2010-10-11,62.312,62.488,62.091,62.19,221362
2010-10-08,61.997,62.435,61.872,62.364,379397
2010-10-07,62.986999999999995,62.986999999999995,62.251000000000005,62.435,317285
2010-10-06,62.583999999999996,62.723,62.398999999999994,62.47,539388
2010-10-05,62.611000000000004,63.233000000000004,62.559,63.208,457992
2010-10-04,62.068000000000005,62.531000000000006,61.882,62.12,420752
2010-10-01,62.961999999999996,63.172,62.768,63.006,545369
2010-09-30,63.471000000000004,63.9,62.699,62.812,820090
2010-09-29,64.059,64.373,63.803000000000004,64.059,560787
2010-09-28,63.873999999999995,64.26899999999999,63.427,64.19,402025
2010-09-27,64.226,64.234,63.443000000000005,63.531000000000006,483739
2010-09-24,63.653999999999996,64.111,63.498000000000005,64.111,691436
2010-09-23,62.223,62.645,62.038999999999994,62.277,389731
2010-09-22,63.119,63.119,62.348,62.786,569198
2010-09-21,63.453,63.453,62.621,62.856,949623
2010-09-20,63.093999999999994,63.453,62.637,63.34,1096103
2010-09-17,63.093999999999994,63.146,62.602,62.751999999999995,264331
2010-09-16,62.803000000000004,63.031000000000006,62.443999999999996,62.943000000000005,452137
2010-09-15,61.952,62.496,61.793,62.496,763115
2010-09-14,60.917,61.54,60.696999999999996,61.25,1135797
2010-09-13,61.863,61.863,61.4,61.68,1107856
2010-09-10,61.989,62.13,61.802,61.952,439831
2010-09-09,61.908,62.11,61.67100000000001,62.038999999999994,1885550
2010-09-08,60.574,60.76,60.416000000000004,60.653,767276
2010-09-07,61.102,61.26,60.696999999999996,60.76,390904
2010-09-03,60.909,61.373000000000005,60.653,61.172,659772
2010-09-02,59.52,59.864,59.284,59.864,689633
2010-09-01,59.89,60.451,59.67100000000001,60.4,723281
2010-08-31,59.742,60.067,59.373999999999995,59.53,598859
2010-08-30,60.321000000000005,60.381,59.89,59.89,504896
2010-08-27,60.733000000000004,60.952,60.119,60.865,465019
2010-08-26,60.592,60.9,60.067,60.302,628534
2010-08-25,60.451,60.68899999999999,59.979,60.601000000000006,820570
2010-08-24,61.196999999999996,61.417,60.724,61.216,674679
2010-08-23,61.891999999999996,62.031000000000006,61.338,61.391000000000005,382993
2010-08-20,61.724,62.038999999999994,61.417,61.802,426963
